code,name,size,material,category
A31060210000700,双卡内螺纹三通,DN100,304,双卡
A31070001500000,双卡等径四通,DN15,304,双卡
A31070002000000,双卡等径四通,DN20,304,双卡
A31070002001500,双卡异径四通,DN20*15,304,双卡
A31070002500000,双卡等径四通,DN25,304,双卡
A31070002501500,双卡异径四通,DN25*15,304,双卡
A31070002502000,双卡异径四通,DN25*20,304,双卡
A31070003200000,双卡等径四通,DN32,304,双卡
A31070003201500,双卡异径四通,DN32*15,304,双卡
A31070003202000,双卡异径四通,DN32*20,304,双卡
A31070003202500,双卡异径四通,DN32*25,304,双卡
A31070004000000,双卡等径四通,DN40,304,双卡
A31070004002000,双卡异径四通,DN40*20,304,双卡
A31070004002500,双卡异径四通,DN40*25,304,双卡
A31070004003200,双卡异径四通,DN40*32,304,双卡
A31070005000000,双卡等径四通,DN50,304,双卡
A31070005001500,双卡异径四通,DN50*15,304,双卡
A31070005002000,双卡异径四通,DN50*20,304,双卡
A31070005002500,双卡异径四通,DN50*25,304,双卡
A31070005003200,双卡异径四通,DN50*32,304,双卡
A31070005004000,双卡异径四通,DN50*40,304,双卡
A31070006501500,双卡异径四通,DN65*15,304,双卡
A31070006502000,双卡异径四通,DN65*20,304,双卡
A31070006502500,双卡异径四通,DN65*25,304,双卡
A31070006503200,双卡异径四通,DN65*32,304,双卡
A31070006504000,双卡异径四通,DN65*40,304,双卡
A31070006505000,双卡异径四通,DN65*50,304,双卡
A31070008002000,双卡异径四通,DN80*20,304,双卡
A31070008002500,双卡异径四通,DN80*25,304,双卡
A31070008003200,双卡异径四通,DN80*32,304,双卡
A31070008004000,双卡异径四通,DN80*40,304,双卡
A31070008005000,双卡异径四通,DN80*50,304,双卡
A31070010000000,双卡等径四通,DN100,304,双卡
A31070010001500,双卡异径四通,DN100*15,304,双卡
A31070010002000,双卡异径四通,DN100*20,304,双卡
A31070010002500,双卡异径四通,DN100*25,304,双卡
A31070010003200,双卡异径四通,DN100*32,304,双卡
A31070010004000,双卡异径四通,DN100*40,304,双卡
A31070010005000,双卡异径四通,DN100*50,304,双卡
A31070010006500,双卡异径四通,DN100*65,304,双卡
A31080001500000,双卡管帽,DN15,304,双卡
A31080002000000,双卡管帽,DN20,304,双卡
A31080002500000,双卡管帽,DN25,304,双卡
A31080003200000,双卡管帽,DN32,304,双卡
A31080004000000,双卡管帽,DN40,304,双卡
A31080005000000,双卡管帽,DN50,304,双卡
A31080010000000,双卡管帽,DN100,304,双卡
A31100001500000,双卡可调对接,DN15,304,双卡
A31100002000000,双卡可调对接,DN20,304,双卡
A31100002500000,双卡可调对接,DN25,304,双卡
A31100003200000,双卡可调对接,DN32,304,双卡
A31100004000000,双卡可调对接,DN40,304,双卡
A31100005000000,双卡可调对接,DN50,304,双卡
A31100010000000,双卡可调对接,DN100,304,双卡
A31110201500100,双卡内螺纹90°转换弯头(短型),DN15,304,双卡
A31110202000100,双卡内螺纹90°转换弯头(短型),DN20,304,双卡
A31110202000200,双卡内螺纹90°转换弯头(短型),DN20,304,双卡
A31110202500100,双卡内螺纹90°转换弯头(短型),DN25,304,双卡
A31110202500200,双卡内螺纹90°转换弯头(短型),DN25,304,双卡
A33010005003200,对焊异径偏心对接,DN50*32,304,对焊
A33010006504000,对焊异径偏心对接,DN65*40,304,对焊
A33010006505000,对焊异径偏心对接,DN65*50,304,对焊
A33010008004000,对焊异径偏心对接,DN80*40,304,对焊
A33010008005000,对焊异径偏心对接,DN80*50,304,对焊
A33010010005000,对焊异径偏心对接,DN100*50,304,对焊
A33010010006500,对焊异径偏心对接,DN100*65,304,对焊
A33010010008000,对焊异径偏心对接,DN100*80,304,对焊
A33010012510000,对焊异径偏心对接,DN125*100,304,对焊
A330100150100001,对焊异径偏心对接,DN150*100,304,对焊
A3301010004000,对焊异径偏心对接,DN100*40,304,对焊
A33010510005000,对焊双卡异径接头,DN100*50,304,对焊
A33010512502000,对焊双卡异径接头,DN125*20,304,对焊
A33010512502500,对焊双卡异径接头,DN125*25,304,对焊
A33010512510000,对焊双卡异径接头,DN125*100,304,对焊
A33010515002000,对焊双卡异径接头,DN150*20,304,对焊
A33010515002500,对焊双卡异径接头,DN150*25,304,对焊
A33010515003200,对焊双卡异径接头,DN150*32,304,对焊
A33010515004000,对焊双卡异径接头,DN150*40,304,对焊
A33010515005000,对焊双卡异径接头,DN150*50,304,对焊
A33010515010000,对焊双卡异径接头,DN150*100,304,对焊
A33010520010000,对焊双卡异径接头,DN200*100,304,对焊
A33010525005000,对焊双卡异径接头,DN250*50,304,对焊
A33010708002000,对焊异径对接,DN80*20,304,对焊
A33010820005000,对焊插焊异径对接,DN200*50,304,插焊
A33011515004000,对焊环压异径接头,DN150*40,304,对焊
A33011515005000,对焊环压异径接头,DN150*50,304,对焊
A33011515006500,对焊环压异径接头,DN150*65,304,对焊
A33011515008000,对焊环压异径接头,DN150*80,304,对焊
A33011515010000,对焊环压异径接头,DN150*100,304,对焊
A33020010000000,对焊A型45°弯头,DN100,304,对焊
A33030002000000,对焊A型90°弯头,DN20,304,对焊
A33030002500000,对焊A型90°弯头,DN25,304,对焊
A33030003200000,对焊A型90°弯头,DN32,304,对焊
A33030010000000,对焊A型90°弯头,DN100,304,对焊
A33030010000001,对焊A型90°弯头,DN100,304,对焊
A33060006502500,对焊异径三通,DN65*25,304,对焊
A33060008002500,对焊异径三通,DN80*25,304,对焊
A33060010000000,对焊等径三通,DN100,304,对焊
A33060010008000,对焊异径三通,DN100*80,304,对焊
A33060012502500,对焊双卡异径三通,DN125*25,304,对焊
A33060012503200,对焊双卡异径三通,DN125*32,304,对焊
A33060012510001,对焊异径三通,DN125*100,304,对焊
A33060020010000,对焊异径三通,DN200*100,304,对焊
A33060508005000,对焊双卡异径三通,DN80*50,304,对焊
A33060510001500,对焊双卡异径三通,DN100*15,304,对焊
A33060510005000,对焊双卡异径三通,DN100*50,304,对焊
A33060510008000,对焊双卡异径三通,DN100*80,304,对焊
A33060512503200,对焊双卡异径三通,DN125*32,304,对焊
A33060512504000,对焊双卡异径三通,DN125*40,304,对焊
A33060512505000,对焊双卡异径三通,DN125*50,304,对焊
A33060512510000,对焊双卡异径三通,DN125*100,304,对焊
A33060515001500,对焊双卡异径三通,DN150*15,304,对焊
A33060515002000,对焊双卡异径三通,DN150*20,304,对焊
A33060515002500,对焊双卡异径三通,DN150*25,304,对焊
A33060515003200,对焊双卡异径三通,DN150*32,304,对焊
A33060515004000,对焊双卡异径三通,DN150*40,304,对焊
A33060515005000,对焊双卡异径三通,DN150*50,304,对焊
A33060515010000,对焊双卡异径三通,DN150*100,304,对焊
A33060520001500,对焊双卡异径三通,DN200*15,304,对焊
A33060520002000,对焊双卡异径三通,DN200*20,304,对焊
A33060520002500,对焊双卡异径三通,DN200*25,304,对焊
A33060520003200,对焊双卡异径三通,DN200*32,304,对焊
A33060520004000,对焊双卡异径三通,DN200*40,304,对焊
A33060520010000,对焊双卡异径三通,DN200*100,304,对焊
A33060525001500,对焊双卡异径三通,DN250*15,304,对焊
A33060525010000,对焊双卡异径三通,DN250*100,304,对焊
A33060815005000,对焊插焊异径三通,DN150*50,304,插焊
A33060820005000,对焊插焊异径三通,DN200*50,304,插焊
A33060820010000,对焊插焊异径三通,DN200*100,304,插焊
A33060825010000,对焊插焊异径三通,DN250*100,304,插焊
A33061512510000,对焊环压异径三通,DN125*100,304,对焊
A33061515006500,对焊环压异径三通,DN150*65,304,对焊
A33061515008000,对焊环压异径三通,DN150*80,304,对焊
A33061515010000,对焊环压异径三通,DN150*100,304,对焊
A33061520010000,对焊环压异径三通,DN200*100,304,对焊
A340060002000000,插焊等径三通,DN20,304,插焊
A340060002500000,插焊等径三通,DN25,304,插焊
A340060002502000,插焊异径三通,DN25*20,304,插焊
A340060004000000,插焊等径三通,DN40,304,插焊
A340060005000000,插焊等径三通,DN50,304,插焊
A340060010000000,插焊等径三通,DN100,304,插焊
A340060010006500,插焊异径三通,DN100*65,304,插焊
A34010002000000,插焊等径对接,DN20,304,插焊
A34010002500000,插焊等径对接,DN25,304,插焊
A34010002502000,插焊异径对接,DN25*20,304,插焊
A34010005000000,插焊等径对接,DN50,304,插焊
A34010005003200,插焊异径对接,DN50*32,304,插焊
A34010006503200,插焊异径对接,DN65*32,304,插焊
A34010006505000,插焊异径对接,DN65*50,304,插焊
A34010008002500,插焊异径对接,DN80*25,304,插焊
A34010008005000,插焊异径对接,DN80*50,304,插焊
A34010010000000,插焊等径对接,DN100,304,插焊
A34010010002500,插焊双卡异径对接,DN100*25,304,插焊
A34010010003200,插焊双卡异径对接,DN100*32,304,插焊
A34010010005000,插焊异径对接,DN100*50,304,插焊
A34010010005001,插焊异径对接,DN100*50,304,插焊
A34010010006500,插焊异径对接,DN100*65,304,插焊
A34010010008000,插焊异径对接,DN100*80,304,插焊
A34010012510000,插焊异径对接,DN125*100,304,插焊
A34010015005000,插焊异径对接,DN150*50,304,插焊
A34010015010000,插焊异径对接,DN150*100,304,插焊
A34010102500300,插焊外螺纹接头,DN25,304,插焊
A34010105000600,插焊外螺纹接头,DN50,304,插焊
A34010202000200,插焊内螺纹接头,DN20,304,插焊
A34010205000600,插焊内螺纹接头,DN50,304,插焊
A34010506502000,插焊双卡异径对接,DN65*20,304,插焊
A34010506505000,插焊双卡异径对接,DN65*50,304,插焊
A34010508005000,插焊双卡异径对接,DN80*50,304,插焊
A34010510005000,插焊双卡异径对接,DN100*50,304,插焊
A34011110000000,插焊凸面法兰接头,DN100,304,插焊
A34011110000010,插焊凸面法兰接头(PN16),DN100,304,插焊
A34020005000000,插焊A型45°弯头,DN50,304,插焊
A34020010000000,插焊A型45°弯头,DN100,304,插焊
A34030001500000,插焊A型90°弯头,DN15,304,插焊
A34030002000000,插焊A型90°弯头,DN20,304,插焊
A34030002500000,插焊A型90°弯头,DN25,304,插焊
A34030004000000,插焊A型90°弯头,DN40,304,插焊
A34030005000000,插焊A型90°弯头,DN50,304,插焊
A34030010000000,插焊A型90°弯头,DN100,304,插焊
A34030102000200,插焊外螺纹90°弯头,DN20,304,插焊
A34050010000000,插焊B型90°弯头,DN100,304,插焊
A34060006502000,插焊异径三通,DN65*20,304,插焊
A34060006502500,插焊异径三通,DN65*25,304,插焊
A34060006503200,插焊异径三通,DN65*32,304,插焊
A34060006504000,插焊异径三通,DN65*40,304,插焊
A34060006505000,插焊异径三通,DN65*50,304,插焊
A34060008002000,插焊异径三通,DN80*20,304,插焊
A34060008002500,插焊异径三通,DN80*25,304,插焊
A34060008005000,插焊异径三通,DN80*50,304,插焊
A34060010002500,插焊异径三通,DN100*25,304,插焊
A34060010003200,插焊双卡异径三通,DN100*32,304,插焊
A34060010005000,插焊异径三通,DN100*50,304,插焊
A34060010006500,插焊双卡异径三通,DN100*65,304,插焊
A34060010008000,插焊双卡异径对接,DN100*80,304,插焊
A34060010008001,插焊双卡异径三通,DN100*80,304,插焊
A34060015010000,插焊异径三通,DN150*100,304,插焊
A34060020010000,插焊异径三通,DN200*100,304,插焊
A34060201500100,插焊内螺纹三通,DN15,304,插焊
A34060505002000,插焊双卡异径三通,DN50*20,304,插焊
A34060506501500,插焊双卡异径三通,DN65*15,304,插焊
A34060506502000,插焊双卡异径三通,DN65*20,304,插焊
A34060506502500,插焊双卡异径三通,DN65*25,304,插焊
A34060506504000,插焊双卡异径三通,DN65*40,304,插焊
A34060506505000,插焊双卡异径三通,DN65*50,304,插焊
A34060508002000,插焊双卡异径三通,DN80*20,304,插焊
A34060508005000,插焊双卡异径三通,DN80*50,304,插焊
A34060510005000,插焊双卡异径三通,DN100*50,304,插焊
A34070015010000,插焊异径四通,DN150*100,304,插焊
A34080010000000,插焊管帽,DN100,304,插焊
A35010010006500,沟槽异径接头,DN100*65,304,沟槽
A35010012510000,沟槽异径接头,DN125*100,304,沟槽
A35010015010000,沟槽异径接头,DN150*100,304,沟槽
A35010020010000,沟槽异径接头,DN200*100,304,沟槽
A35010025010000,沟槽异径接头,DN250*100,304,沟槽
A35010030010000,沟槽异径接头,DN300*100,304,沟槽
A35010105000600,沟槽外螺纹转换接头,DN50,304,沟槽
A35010106500500,沟槽外螺纹转换接头,DN65,304,沟槽
A35010110000100,沟槽外螺纹转换接头,DN100,304,沟槽
A35010110000600,沟槽外螺纹转换接头,DN100,304,沟槽
A35010110000700,沟槽外螺纹转换接头,DN100,304,沟槽
A35010110000900,沟槽外螺纹转换接头,DN100,304,沟槽
A35010112500300,沟槽外螺纹转换接头,DN125,304,沟槽
A35010210000100,沟槽内螺纹转换接头,DN100,304,沟槽
A35010210000200,沟槽内螺纹转换接头,DN100,304,沟槽
A35010210000300,沟槽内螺纹转换接头,DN100,304,沟槽
A35010210000600,沟槽内螺纹转换接头,DN100,304,沟槽
A35010212500200,沟槽内螺纹转换接头,DN125,304,沟槽
A35010410000000,沟槽法兰转换接头,DN100,304,沟槽
A35010506501500,沟槽双卡异径接头,DN65*15,304,沟槽
A35010506502000,沟槽双卡异径接头,DN65*20,304,沟槽
A35010506502500,沟槽双卡异径接头,DN65*25,304,沟槽
A35010506503200,沟槽双卡异径接头,DN65*32,304,沟槽
A35010506504000,沟槽双卡异径接头,DN65*40,304,沟槽
A35010506505000,沟槽双卡异径接头,DN65*50,304,沟槽
A35010508002000,沟槽双卡异径接头,DN80*20,304,沟槽
A35010508002500,沟槽双卡异径接头,DN80*25,304,沟槽
A35010508003200,沟槽双卡异径接头,DN80*32,304,沟槽
A35010508004000,沟槽双卡异径接头,DN80*40,304,沟槽
A35010508005000,沟槽双卡异径接头,DN80*50,304,沟槽
A35010510001500,沟槽双卡异径接头,DN100*15,304,沟槽
A35010510002000,沟槽双卡异径接头,DN100*20,304,沟槽
A35010510002500,沟槽双卡异径接头,DN100*25,304,沟槽
A35010510003200,沟槽双卡异径接头,DN100*32,304,沟槽
A35010510004000,沟槽双卡异径接头,DN100*40,304,沟槽
A35010510005000,沟槽双卡异径接头,DN100*50,304,沟槽
A35010510006500,沟槽双卡异径接头,DN100*65,304,沟槽
A35010512502000,沟槽双卡异径接头,DN125*20,304,沟槽
A35010512502500,沟槽双卡异径接头,DN125*25,304,沟槽
A35010512503200,沟槽双卡异径接头,DN125*32,304,沟槽
A35010512504000,沟槽双卡异径接头,DN125*40,304,沟槽
A35010512505000,沟槽双卡异径接头,DN125*50,304,沟槽
A35010512510000,沟槽双卡异径接头,DN125*100,304,沟槽
A35010515002000,沟槽双卡异径接头,DN150*20,304,沟槽
A35010515002500,沟槽双卡异径接头,DN150*25,304,沟槽
A35010515003200,沟槽双卡异径接头,DN150*32,304,沟槽
A35010515004000,沟槽双卡异径接头,DN150*40,304,沟槽
A35010515005000,沟槽双卡异径接头,DN150*50,304,沟槽
A35010515010000,沟槽双卡异径接头,DN150*100,304,沟槽
A35010520002000,沟槽双卡异径接头,DN200*20,304,沟槽
A35010520002500,沟槽双卡异径接头,DN200*25,304,沟槽
A35010520003200,沟槽双卡异径接头,DN200*32,304,沟槽
A35010520004000,沟槽双卡异径接头,DN200*40,304,沟槽
A35010520005000,沟槽双卡异径接头,DN200*50,304,沟槽
A35010520010000,沟槽双卡异径接头,DN200*100,304,沟槽
A35010525010000,沟槽双卡异径接头,DN250*100,304,沟槽
A35010530005000,沟槽双卡异径接头,DN300*50,304,沟槽
A35010530010000,沟槽双卡异径接头,DN300*100,304,沟槽
A35010712510000,沟槽对焊异径对接,DN125*100,304,对焊
A35010715010000,沟槽对焊异径对接,DN150*100,304,对焊
A35010720010000,沟槽对焊异径对接,DN200*100,304,对焊
A35010725010000,沟槽对焊异径对接,DN250*100,304,对焊
A35010730010000,沟槽对焊异径对接,DN300*100,304,对焊
A35011110000001,沟槽凸面法兰转换接头(PN16),DN100,304,沟槽
A35011110000010,沟槽凸面法兰转换接头(PN16),DN100,304,沟槽
A35011510008000,沟槽环压异径接头,DN100*80,304,沟槽
A35011515008000,沟槽环压异径接头,DN150*80,304,沟槽
A35011520008000,沟槽环压异径接头,DN200*80,304,沟槽
A35011520010000,沟槽环压异径接头,DN200*100,304,沟槽
A35020005000000,沟槽A型45°弯头,DN50,304,沟槽
A35020010000000,沟槽A型45°弯头,DN100,304,沟槽
A35030005000000,沟槽A型90°弯头,DN50,304,沟槽
A35030010000000,沟槽A型90°弯头,DN100,304,沟槽
A35060005000000,沟槽等径三通,DN50,304,沟槽
A35060010000000,沟槽等径三通,DN100,304,沟槽
A35060010003200,沟槽异径三通,DN100*32,304,沟槽
A35060010006500,沟槽异径三通,DN100*65,304,沟槽
A35060012510000,沟槽异径三通,DN125*100,304,沟槽
A35060015008000,沟槽异径三通,DN150*80,304,沟槽
A35060015010000,沟槽异径三通,DN150*100,304,沟槽
A35060020010000,沟槽异径三通,DN200*100,304,沟槽
A35060025010000,沟槽异径三通,DN250*100,304,沟槽
A35060030010000,沟槽异径三通,DN300*100,304,沟槽
A35060106500300,沟槽外螺纹三通,DN65,304,沟槽
A35060106500400,沟槽外螺纹三通,DN65,304,沟槽
A35060110000100,沟槽外螺纹三通,DN100,304,沟槽
A35060110000200,沟槽外螺纹三通,DN100,304,沟槽
A35060110000300,沟槽外螺纹三通,DN100,304,沟槽
A35060110000600,沟槽外螺纹三通,DN100,304,沟槽
A35060110000700,沟槽外螺纹三通,DN100,304,沟槽
A35060115000300,沟槽外螺纹三通,DN150,304,沟槽
A35060115000600,沟槽外螺纹三通,DN150,304,沟槽
A35060120000300,沟槽外螺纹三通,DN200,304,沟槽
A35060210000200,沟槽内螺纹三通,DN100,304,沟槽
A35060210000600,沟槽内螺纹三通,DN100,304,沟槽
A35060210000700,沟槽内螺纹三通,DN100,304,沟槽
A35060210002000,沟槽内螺纹三通,DN100,304,沟槽
A35060506501500,沟槽双卡异径三通,DN65*15,304,沟槽
A35060506502000,沟槽双卡异径三通,DN65*20,304,沟槽
A35060506502500,沟槽双卡异径三通,DN65*25,304,沟槽
A35060506503200,沟槽双卡异径三通,DN65*32,304,沟槽
A35060506504000,沟槽双卡异径三通,DN65*40,304,沟槽
A35060506505000,沟槽双卡异径三通,DN65*50,304,沟槽
A35060508002000,沟槽双卡异径三通,DN80*20,304,沟槽
A35060508002500,沟槽双卡异径三通,DN80*25,304,沟槽
A35060508003200,沟槽双卡异径三通,DN80*32,304,沟槽
A35060508004000,沟槽双卡异径三通,DN80*40,304,沟槽
A35060508005000,沟槽双卡异径三通,DN80*50,304,沟槽
A35060510001500,沟槽双卡异径三通,DN100*15,304,沟槽
A35060510002000,沟槽双卡异径三通,DN100*20,304,沟槽
A35060510002500,沟槽双卡异径三通,DN100*25,304,沟槽
A35060510003200,沟槽双卡异径三通,DN100*32,304,沟槽
A35060510004000,沟槽双卡异径三通,DN100*40,304,沟槽
A35060510005000,沟槽双卡异径三通,DN100*50,304,沟槽
A35060510006500,沟槽双卡异径三通,DN100*65,304,沟槽
A35060512502000,沟槽双卡异径三通,DN125*20,304,沟槽
A35060512502500,沟槽双卡异径三通,DN125*25,304,沟槽
A35060512503200,沟槽双卡异径三通,DN125*32,304,沟槽
A35060512504000,沟槽双卡异径三通,DN125*40,304,沟槽
A35060512505000,沟槽双卡异径三通,DN125*50,304,沟槽
A35060512510000,沟槽双卡异径三通,DN125*100,304,沟槽
A35060515002000,沟槽双卡异径三通,DN150*20,304,沟槽
A35060515002500,沟槽双卡异径三通,DN150*25,304,沟槽
A35060515003200,沟槽双卡异径三通,DN150*32,304,沟槽
A35060515004000,沟槽双卡异径三通,DN150*40,304,沟槽
A35060515005000,沟槽双卡异径三通,DN150*50,304,沟槽
A35060515010000,沟槽双卡异径三通,DN150*100,304,沟槽
A35060520002000,沟槽双卡异径三通,DN200*20,304,沟槽
A35060520002500,沟槽双卡异径三通,DN200*25,304,沟槽
A35060520003200,沟槽双卡异径三通,DN200*32,304,沟槽
A35060520004000,沟槽双卡异径三通,DN200*40,304,沟槽
A35060520005000,沟槽双卡异径三通,DN200*50,304,沟槽
A35060520006000,沟槽双卡异径三通,DN200*60,304,沟槽
A35060520010000,沟槽双卡异径三通,DN200*100,304,沟槽
A35060525005000,沟槽双卡异径三通,DN250*50,304,沟槽
A35060525010000,沟槽双卡异径三通,DN250*100,304,沟槽
A35060530005000,沟槽双卡异径三通,DN300*50,304,沟槽
A35060530010000,沟槽双卡异径三通,DN300*100,304,沟槽
A35061510002500,沟槽环压异径三通,DN100*25,304,沟槽
A35061510003200,沟槽环压异径三通,DN100*32,304,沟槽
A35061510005000,沟槽环压异径三通,DN100*50,304,沟槽
A35061510006500,沟槽环压异径三通,DN100*65,304,沟槽
A35061510008000,沟槽环压异径三通,DN100*80,304,沟槽
A35061512502500,沟槽环压异径三通,DN125*25,304,沟槽
A35061512506500,沟槽环压异径三通,DN125*65,304,沟槽
A35061512508000,沟槽环压异径三通,DN125*80,304,沟槽
A35061515002500,沟槽环压异径三通,DN150*25,304,沟槽
A35061515003200,沟槽环压异径三通,DN150*32,304,沟槽
A35061515005000,沟槽环压异径三通,DN150*50,304,沟槽
A35061515006500,沟槽环压异径三通,DN150*65,304,沟槽
A35061515008000,沟槽环压异径三通,DN150*80,304,沟槽
A35061515010000,沟槽环压异径三通,DN150*100,304,沟槽
A35070005000000,沟槽等径四通,DN50,304,沟槽
A35070010000000,沟槽等径四通,DN100,304,沟槽
A35070512503200,沟槽双卡异径四通,DN125*32,304,沟槽
A35070512510000,沟槽双卡异径四通,DN125*100,304,沟槽
A35070515003200,沟槽双卡异径四通,DN150*32,304,沟槽
A35070515005000,沟槽双卡异径四通,DN150*50,304,沟槽
A35070515010000,沟槽双卡异径四通,DN150*100,304,沟槽
A35070520010000,沟槽双卡异径四通,DN200*100,304,沟槽
A35070525010000,沟槽双卡异径四通,DN250*100,304,沟槽
A35070530010000,沟槽双卡异径四通,DN300*100,304,沟槽
A35080005000000,沟槽管帽,DN50,304,沟槽
A35080010000000,沟槽管帽,DN100,304,沟槽
A37011000000000,沟槽卡箍,DN100,304,卡箍
A37030140000000,凸面板式平焊法兰(PN16),DN14,304,法兰
A37030150000000,凸面板式平焊法兰(PN16),DN15,304,法兰
A37030150001000,凸面板式平焊法兰(PN16),DN15,304,法兰
A37030200000000,凸面板式平焊法兰(PN16),DN20,304,法兰
A37030200001000,凸面板式平焊法兰(PN16),DN20,304,法兰
A37030250000000,凸面板式平焊法兰(PN16),DN25,304,法兰
A37030250001000,凸面板式平焊法兰(PN16),DN25,304,法兰
A37030320000000,凸面板式平焊法兰(PN16),DN32,304,法兰
A37030320001000,凸面板式平焊法兰(PN16),DN32,304,法兰
A37030400000000,凸面板式平焊法兰(PN16),DN40,304,法兰
A37030400001000,凸面板式平焊法兰(PN16),DN40,304,法兰
A37030500000000,凸面板式平焊法兰(PN16),DN50,304,法兰
A37030500001000,凸面板式平焊法兰(PN16),DN50,304,法兰
A37031000000000,凸面板式平焊法兰(PN16),DN100,304,法兰
A37031000001000,凸面板式平焊法兰(PN16),DN100,304,法兰
A39010001500000,环压等径接头,DN15,304,环压
A39010002000000,环压等径接头,DN20,304,环压
A39010002001500,环压异径接头,DN20*15,304,环压
A39010002500000,环压等径接头,DN25,304,环压
A39010002501500,环压异径接头,DN25*15,304,环压
A39010002502000,环压异径接头,DN25*20,304,环压
A39010003200000,环压等径接头,DN32,304,环压
A39010003201500,环压异径接头,DN32*15,304,环压
A39010003202000,环压异径接头,DN32*20,304,环压
A39010003202500,环压异径接头,DN32*25,304,环压
A39010004000000,环压等径接头,DN40,304,环压
A39010004001500,环压异径接头,DN40*15,304,环压
A39010004002000,环压异径接头,DN40*20,304,环压
A39010004002500,环压异径接头,DN40*25,304,环压
A39010004003200,环压异径接头,DN40*32,304,环压
A39010005000000,环压等径接头,DN50,304,环压
A39010005001500,环压异径接头,DN50*15,304,环压
A39010005002000,环压异径接头,DN50*20,304,环压
A39010005002500,环压异径接头,DN50*25,304,环压
A39010005003200,环压异径接头,DN50*32,304,环压
A39010005004000,环压异径接头,DN50*40,304,环压
A39010006000000,环压等径接头,DN60,304,环压
A39010006001500,环压异径接头,DN60*15,304,环压
A39010006002000,环压异径接头,DN60*20,304,环压
A39010006002500,环压异径接头,DN60*25,304,环压
A39010006003200,环压异径接头,DN60*32,304,环压
A39010006004000,环压异径接头,DN60*40,304,环压
A39010006005000,环压异径接头,DN60*50,304,环压
A39010006500000,环压等径接头,DN65,304,环压
A39010006501500,环压异径接头,DN65*15,304,环压
A39010006502000,环压异径接头,DN65*20,304,环压
A39010006502500,环压异径接头,DN65*25,304,环压
A39010006503200,环压异径接头,DN65*32,304,环压
A39010006504000,环压异径接头,DN65*40,304,环压
A39010006505000,环压异径接头,DN65*50,304,环压
A39010006506000,环压异径接头,DN65*60,304,环压
A39010008000000,环压等径接头,DN80,304,环压
A39010008001500,环压异径接头,DN80*15,304,环压
A39010008002000,环压异径接头,DN80*20,304,环压
A39010008002500,环压异径接头,DN80*25,304,环压
A39010008003200,环压异径接头,DN80*32,304,环压
A39010008004000,环压异径接头,DN80*40,304,环压
A39010008005000,环压异径接头,DN80*50,304,环压
A39010008006000,环压异径接头,DN80*60,304,环压
A39010008006500,环压异径接头,DN80*65,304,环压
A39010010000000,环压等径接头,DN100,304,环压
A39010010001500,环压异径接头,DN100*15,304,环压
A39010010002000,环压异径接头,DN100*20,304,环压
A39010010002500,环压异径接头,DN100*25,304,环压
A39010010003200,环压异径接头,DN100*32,304,环压
A39010010004000,环压异径接头,DN100*40,304,环压
A39010010005000,环压异径接头,DN100*50,304,环压
A39010010006000,环压异径接头,DN100*60,304,环压
A39010010006500,环压异径接头,DN100*65,304,环压
A39010010008000,环压异径接头,DN100*80,304,环压
A39010101500100,环压外螺纹转换接头,DN15,304,环压
A39010102000100,环压外螺纹转换接头,DN20,304,环压
A39010102000200,环压外螺纹转换接头,DN20,304,环压
A39010102500100,环压外螺纹转换接头,DN25,304,环压
A39010102500200,环压外螺纹转换接头,DN25,304,环压
A39010102500300,环压外螺纹转换接头,DN25,304,环压
A39010103200100,环压外螺纹转换接头,DN32,304,环压
A39010103200200,环压外螺纹转换接头,DN32,304,环压
A39010103200300,环压外螺纹转换接头,DN32,304,环压
A39010103200400,环压外螺纹转换接头,DN32,304,环压
A39010104000100,环压外螺纹转换接头,DN40,304,环压
A39010104000200,环压外螺纹转换接头,DN40,304,环压
A39010104000300,环压外螺纹转换接头,DN40,304,环压
A39010104000400,环压外螺纹转换接头,DN40,304,环压
A39010104000500,环压外螺纹转换接头,DN40,304,环压
A39010105000100,环压外螺纹转换接头,DN50,304,环压
A39010105000200,环压外螺纹转换接头,DN50,304,环压
A39010105000300,环压外螺纹转换接头,DN50,304,环压
A39010105000400,环压外螺纹转换接头,DN50,304,环压
A39010105000500,环压外螺纹转换接头,DN50,304,环压
A39010105000600,环压外螺纹转换接头,DN50,304,环压
A39010106000100,环压外螺纹转换接头,DN60,304,环压
A39010106000200,环压外螺纹转换接头,DN60,304,环压
A39010106000300,环压外螺纹转换接头,DN60,304,环压
A39010106000400,环压外螺纹转换接头,DN60,304,环压
A39010106000500,环压外螺纹转换接头,DN60,304,环压
A39010106000600,环压外螺纹转换接头,DN60,304,环压
A39010106500100,环压外螺纹转换接头,DN65,304,环压
A39010106500200,环压外螺纹转换接头,DN65,304,环压
A39010106500300,环压外螺纹转换接头,DN65,304,环压
A39010106500400,环压外螺纹转换接头,DN65,304,环压
A39010106500500,环压外螺纹转换接头,DN65,304,环压
A39010106500600,环压外螺纹转换接头,DN65,304,环压
A39010106500700,环压外螺纹转换接头,DN65,304,环压
A39010108000100,环压外螺纹转换接头,DN80,304,环压
A39010108000200,环压外螺纹转换接头,DN80,304,环压
A39010108000300,环压外螺纹转换接头,DN80,304,环压
A39010108000400,环压外螺纹转换接头,DN80,304,环压
A39010108000500,环压外螺纹转换接头,DN80,304,环压
